PassengerId,group,Earth,Europa,Mars,CryoSleep,A,B,C,D,E,F,G,T,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,VIP,scaled_RommService,scaled_FoodCourt,scaled_ShoppingMall,scaled_Spa,scaled_VRDeck,Transported
2544_02,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,1.0,1.8380289308951647,0.0,1.90139235985253,1.0196050487632422,0
2545_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2546_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.6981696258138488,1.2618693682259035,1.02814952505589,0.0,1.1775406260590482,0
2547_01,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.1202411794053386,0.0,1.8249678425060758,1.975548599773962,0
2547_02,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,2.3007038504045907,0.2242438242175754,2.0023205822791414,1.985022965668107,1
2548_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.8170070233260913,0.9416978333112592,0.0,0.4901176516550783,0.0,0
2549_01,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.9971009976318455,0.0,1.0143808321113605,0.1745834300480449,0.6736209953992307,0
2549_02,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2549_03,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.926823062369421,0.0,0.6295320036582305,0.0,0.0,0
2550_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2551_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.4735867718134694,1.2284142433217307,0.35541805240316376,0.1745834300480449,1.567073033342277,0
2552_01,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.7087970252928886,0.4484876484351508,0.0,0.0,1
2552_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2552_03,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2553_01,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2555_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2555_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2557_01,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2558_01,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2558_02,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2558_03,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.6154086831201777,0.0,2.2084928714388172,0.0,0.0,1
2558_04,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2559_01,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.842691347337385,0.0,1.9755364530258857,0.9931367212457825,0
2560_01,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2560_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.8263256870158975,0.0,0.0,0.0,0.0,0
2560_03,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2561_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.4185420572000387,0.9205316823018733,0.0,1.588824846852591,0.0,0
2562_01,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2562_02,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,2.1070940728965546,0.0,1.4766371734910408,0.0,0.0,0
2564_01,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.18665241123894336,1.9495455229471244,0.0,1.130555754454908,0.6241963505817849,1
2565_01,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2565_02,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.7216821537611267,0.0,1.5940427087320996,0.0,1.7447440200822129,0
2571_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.3401473441276952,0.5058392960685033,2.045447558657121,0.0,1.166767617847789,1
2572_01,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2572_02,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
2573_01,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2574_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.6200458888731157,1.3899071083900525,0.8039057008383146,0.0,1.6724891147123127,0
2578_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.8984746744192975,0.0,0.0,1.8262222702440325,1.4294312471184598,0
2580_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.7928859131524942,1.5851114121579495,0.0,0.8206188887271374,0.0,0
2581_01,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.6713223320405606,0.7287336883921703,0.8969752968703016,0.0,1.5010884296701954,0
2581_02,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.8773484072743342,0.0,0.0,0.0,1.7883874450083586,0
2582_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.234651542050079,0.0,1.2386246563289358,1.6278474222159542,0.0,0
2584_01,0,1,0,0,,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2588_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.3733048224778867,1.2435282514766612,2.1386623265350027,0.0,0.0,1
2589_01,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2589_02,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2589_03,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,2.190719906227517,0.0,2.0559700725353003,1.2456682055603607,0
2589_04,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,1.5687393014778663,0.0,1.640117520683468,2.0950578288000457,0
2589_05,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2590_01,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2590_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.617405843138034,1.2156082718361498,1.8286675985725809,0.0,0.0,0
2590_03,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2591_01,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.5916741449658187,1.4687560648704898,0.0,1.3357468477209122,0.5275071124607182,0
2591_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.1666109698457423,0.0,1.5973942361953464,1.315312772963753,0
2592_01,1,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.8010569321958765,0.0,0.0,1.022706415285631,0.0,0
2592_02,1,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.8862921908849604,0.5344908771065096,2.5473536835606003,0.0,0.0,0
2593_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.8013920691502292,0.1686130986895011,0.8298007536825655,0.0,1.1188043513979298,0
2594_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2595_01,1,0,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2595_02,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2595_03,1,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.8429021508339443,1.0,0.0,1.0,0.37580364941821515,0
2595_04,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2596_01,1,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0980095096213982,0.0,2.3959888914468084,1.8670576821124838,0.0,0
2596_02,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2597_01,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2597_02,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.8587878767853252,0.47335681252935546,2.2972353230636506,0.0,1.7708180420309796,0
2598_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.887511217448728,0.0,2.2745910424094387,0.0,1.9474398132069102,0
2599_01,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2601_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2602_01,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2602_02,1,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2602_03,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2605_01,0,0,0,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2606_01,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.83176592271205,0.0,0.0,0.0,0.0,0
2606_02,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.6200458888731157,0.6744523947580044,2.162979333979833,1.0806408028849,0.0,0
2607_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2607_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2607_03,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1.7742450781977925,0.2242438242175754,1.535925925585266,1.702013172906442,1
2607_04,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2609_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2616_01,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.5577160500453744,0.0,0.0,1.4596560093022712,0
2617_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0.0,1.0980095096213982,0.0,1.9898150417713776,0.0,0.0,0
2618_01,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2619_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.04679007785829,0.0,0.0,0.0,0.0,0
2622_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.669141894960796,0.0,0.8298007536825655,1.0093296091287176,0.0,0
2624_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,2.191566110325545,0.2767081898734263,0.0,0
2625_01,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2625_02,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.8123720089296034,0.0,1.9535410091635033,0
2626_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.466711100210353,0.0,1.996640515469325,0.0,0.43629452587267725,0
2627_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,,0.0,1.3207278569823673,0.5206780355557714,1.5409691103966303,0.0,0
2628_01,1,0,1,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2628_02,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.43585853724275586,0.0,1.9249275117897628,1.1398292277352087,0
2629_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.2146955614409585,0.43585853724275586,0.0,0.7136032830194116,1.773175318021079,0
2631_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2633_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2634_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2635_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,2.0282595862549777,0.0,1.0893722363237095,1.0771666698909874,0.0,1
2636_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.591689858702111,1.639367905104098,0.0,0
2638_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.8191192289631661,0.0,1.6704065901950627,0.0,0
2640_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.886073388252838,0
2641_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2642_01,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.9165882988692126,0.0,1.8097157428632678,0
2643_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.2936388357198874,0.0,0.5796618766207391,1.6636806725474764,0.0,0
2645_01,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.630599316524848,2.3782132847913173,0.2767081898734263,1.9507108638235573,1
2645_02,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.29583707248290936,1.869267781395783,0.0,2.3405940408985826,2.127834188045041,0
2645_03,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2645_04,1,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.9518672325764646,0.0,1.6956462781710333,2.080473919744226,1
2645_05,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2646_01,0,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1.375861191001846,2.4240237440872874,1.6543060445990427,2.4016793160965935,0
2647_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.6258750499695163,1.1438453757198273,0
2648_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.668045019684251,1.3978057659756737,0.0,0.4512916199214712,0.0,0
2649_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.030986157725736,0.0,2.4580373984404247,0.0,1.76684311699142,0
2650_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2651_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2652_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,2.105204897886494,0.0,0.939509123545538,1
2655_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2657_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.8017363156597643,0.0,1.6449363850132799,0.0,0
2658_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,,1.5894759082027965,1.7113803127345226,2.16054687550426,1.2298344879678755,0.0,0
2659_01,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2660_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.1745834300480449,1.9253812557777548,0
2661_01,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.3372261973790022,0.0,1.6674021333125453,0.2978173459810155,0
2661_02,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2662_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.00648904912742,0.3372261973790022,2.2137137828062086,0.0,0.0,0
2663_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.3491668600960898,1.8158002009649101,1
2664_01,0,0,0,1,1.0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2666_01,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2666_02,1,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0.0,2.029267327370385,0.0,1.7989664376734877,0.0,0.0,0
2668_01,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.906753866493523,0.8578128741309132,0.0,2.002586971144536,0.0,0
2668_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.4462668534837635,0.0,1.1248311751110125,1.481163012505654,0
2670_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.3733048224778867,1.6230205951120322,0.0,0.6820783610037844,0.0,0
2671_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.8505509234761259,0.0,1.0138679417992131,1.7789803584866695,0
2672_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.851935534834211,0.0,1.7344608644519126,0.5237502901441348,1.2075068734723498,0
2675_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.7875974242292592,2.6677639289290154,0.0,1.9704954359750708,1
2676_01,0,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,2.201380338418519,1.7411712742223273,2.4364001613422404,1.1333699809252555,0.0,1
2677_01,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.3891029513558732,0.0,1.8186002424854597,1.7636206715491356,0
2678_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.5865465625230835,0.0,0.579953601178403,0.0,1
2679_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2682_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.825714375724838,0.0,0.0,0.5237502901441348,0.0,0
2683_01,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.18665241123894336,1.743621775113228,0.0,0.3491668600960898,0.0,1
2684_01,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1577166660572025,0.0,2.3898942929641582,1.9852019587618877,0
2685_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.8275441619820518,0.0,0.0,0.0,0.8253244584417337,0
2687_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.7528232231127827,0.0,0.9473359132247053,0.0,1
2688_01,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.6906959960353908,1.28018770772068,0.0,0.0,1.730014790884242,0
2690_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.5688399208988189,1.1297819034579768,1.5378598847588603,1.2782873213705825,0.0,1
2691_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.3362271927662739,0.0,1.5933713719037979,0.0,0
2692_01,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.9849500560613943,0.0,1.773956543434036,0
2693_01,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.781253980525607,0.0,1.0771666698909874,1.962442813279366,0
2693_02,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.6457112531348923,1.062900005409363,0.0,1.3467794427069075,2.045871710201845,0
2693_03,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6396804140235346,0.0,1.4034620510290128,2.063724533453465,0
2693_04,1,0,1,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2695_01,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.8454735683285637,0.0,0.4484876484351508,0.3491668600960898,0.0,0
2697_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,,2.031983765406259,1.505340306598543,0.4484876484351508,0.0,0.0,0
2698_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.9205316823018734,0.0,1.2670196627662642,2.024447376277749,0
2700_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0250676225999908,1.1985903357674697,0.0,0.0,1.700483055782831,0
2701_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2702_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2703_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.5628961715169085,0.0,0.0,0.6241963505817849,0
2704_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.9042510114762246,0.0,1.893277937162024,0.0,0.0,0
2706_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2707_01,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,1.8889668021175627,1.8021790041919632,0.0,1.3268188520552147,1.6900554228644125,1
2707_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2708_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.29583707248290936,1.5340473814844706,1.1681877447917548,0.0,0.6736209953992307,1
2709_01,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2709_02,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2709_03,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.5857718263049885,0.0,1.9225874328157626,1.8616805503508789,0.0,0
2709_04,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1
2712_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2713_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2714_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,1.5065579121955723,1.8200799077684071,0.0,0.0,0.6736209953992307,0
2717_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.3107418849085064,0.0,0.8298007536825655,1.322893515743418,1.712488782928977,0
2718_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2720_01,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0.0,1.384560058118313,1.8905737595523815,0.0,0.8566617910518293,1.8684919707759038,0
2720_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2720_03,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2721_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.819836637888477,1.6090801661057457,1.2964342113381961,0.0,0.37580364941821515,0
2722_01,0,0,0,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2723_01,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2723_02,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,2.111140313238247,0.0,0.0,1.8482118096460767,1
2724_01,1,0,0,1,1.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2724_02,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.9092336727070274,0.0,1.1768153348312211,0.975041910065606,0.0,0
2725_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.9060379469795679,1.4119370032115914,0.0,0
2726_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
2727_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.5344908771065096,0.7757561757824245,1.6785690235023363,1.1231418044227492,0
2729_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2730_01,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2730_02,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.7068413957053499,0.0,1.8696285846670333,1.3236545089975602,0
2730_03,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
2732_01,1,1,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,1
2732_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2734_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
