지점,지점명,일시,1시간평균 미세먼지농도(㎍/㎥)
268,진도군,2023-03-27 03:00,33
268,진도군,2023-03-27 04:00,28
268,진도군,2023-03-27 05:00,32
268,진도군,2023-03-27 06:00,35
268,진도군,2023-03-27 07:00,36
268,진도군,2023-03-27 08:00,37
268,진도군,2023-03-27 09:00,38
268,진도군,2023-03-27 10:00,44
268,진도군,2023-03-27 11:00,48
268,진도군,2023-03-27 12:00,47
268,진도군,2023-03-27 13:00,43
268,진도군,2023-03-27 14:00,44
268,진도군,2023-03-27 15:00,45
268,진도군,2023-03-27 16:00,46
268,진도군,2023-03-27 17:00,49
268,진도군,2023-03-27 18:00,59
268,진도군,2023-03-27 19:00,69
268,진도군,2023-03-27 20:00,68
268,진도군,2023-03-27 21:00,57
268,진도군,2023-03-27 22:00,58
268,진도군,2023-03-27 23:00,56
268,진도군,2023-03-28 00:00,66
268,진도군,2023-03-28 01:00,69
268,진도군,2023-03-28 02:00,66
268,진도군,2023-03-28 03:00,64
268,진도군,2023-03-28 04:00,64
268,진도군,2023-03-28 05:00,52
268,진도군,2023-03-28 06:00,53
268,진도군,2023-03-28 07:00,53
268,진도군,2023-03-28 08:00,50
268,진도군,2023-03-28 09:00,49
268,진도군,2023-03-28 10:00,51
268,진도군,2023-03-28 11:00,51
268,진도군,2023-03-28 12:00,71
268,진도군,2023-03-28 13:00,91
268,진도군,2023-03-28 14:00,131
268,진도군,2023-03-28 15:00,180
268,진도군,2023-03-28 16:00,184
268,진도군,2023-03-28 17:00,169
268,진도군,2023-03-28 18:00,128
268,진도군,2023-03-28 19:00,134
268,진도군,2023-03-28 20:00,112
268,진도군,2023-03-28 21:00,132
268,진도군,2023-03-28 22:00,112
268,진도군,2023-03-28 23:00,96
268,진도군,2023-03-29 00:00,94
273,문경,2023-03-23 01:00,24
273,문경,2023-03-23 02:00,14
273,문경,2023-03-23 03:00,18
273,문경,2023-03-23 04:00,17
273,문경,2023-03-23 05:00,15
273,문경,2023-03-23 07:00,11
273,문경,2023-03-23 08:00,22
273,문경,2023-03-23 10:00,9
273,문경,2023-03-23 11:00,9
273,문경,2023-03-23 12:00,8
273,문경,2023-03-23 13:00,5
273,문경,2023-03-23 14:00,10
273,문경,2023-03-23 15:00,15
273,문경,2023-03-23 16:00,18
273,문경,2023-03-23 17:00,10
273,문경,2023-03-23 19:00,25
273,문경,2023-03-23 20:00,25
273,문경,2023-03-23 21:00,20
273,문경,2023-03-23 23:00,26
273,문경,2023-03-24 00:00,22
273,문경,2023-03-24 01:00,30
273,문경,2023-03-24 02:00,33
273,문경,2023-03-24 03:00,23
273,문경,2023-03-24 04:00,23
273,문경,2023-03-24 05:00,32
273,문경,2023-03-24 06:00,23
273,문경,2023-03-24 07:00,29
273,문경,2023-03-24 08:00,21
273,문경,2023-03-24 09:00,22
273,문경,2023-03-24 10:00,64
273,문경,2023-03-24 11:00,102
273,문경,2023-03-24 12:00,90
273,문경,2023-03-24 13:00,122
273,문경,2023-03-24 14:00,120
273,문경,2023-03-24 15:00,114
273,문경,2023-03-24 16:00,122
273,문경,2023-03-24 17:00,152
273,문경,2023-03-28 20:00,117
273,문경,2023-03-28 21:00,101
273,문경,2023-03-28 22:00,90
273,문경,2023-03-28 23:00,85
273,문경,2023-03-29 00:00,69
501,연평도,2023-03-23 02:00,75
501,연평도,2023-03-23 10:00,60
501,연평도,2023-03-23 11:00,77
501,연평도,2023-03-23 12:00,117
501,연평도,2023-03-23 13:00,259
501,연평도,2023-03-23 14:00,394
501,연평도,2023-03-23 15:00,399
501,연평도,2023-03-23 16:00,389
501,연평도,2023-03-23 17:00,364
501,연평도,2023-03-23 18:00,278
501,연평도,2023-03-23 19:00,228
501,연평도,2023-03-23 20:00,172
501,연평도,2023-03-23 21:00,148
501,연평도,2023-03-23 22:00,120
501,연평도,2023-03-23 23:00,90
501,연평도,2023-03-24 00:00,74
501,연평도,2023-03-24 01:00,77
501,연평도,2023-03-24 02:00,61
501,연평도,2023-03-24 03:00,65
501,연평도,2023-03-24 04:00,79
501,연평도,2023-03-24 05:00,84
501,연평도,2023-03-24 06:00,91
501,연평도,2023-03-24 07:00,101
501,연평도,2023-03-24 08:00,101
501,연평도,2023-03-24 09:00,100
501,연평도,2023-03-24 10:00,95
501,연평도,2023-03-24 11:00,104
501,연평도,2023-03-24 12:00,94
501,연평도,2023-03-24 13:00,101
501,연평도,2023-03-24 14:00,92
501,연평도,2023-03-24 15:00,90
501,연평도,2023-03-24 16:00,82
501,연평도,2023-03-24 17:00,70
501,연평도,2023-03-24 18:00,45
501,연평도,2023-03-24 19:00,45
501,연평도,2023-03-24 20:00,48
501,연평도,2023-03-24 21:00,49
501,연평도,2023-03-24 22:00,48
501,연평도,2023-03-24 23:00,39
501,연평도,2023-03-25 00:00,34
501,연평도,2023-03-25 01:00,53
501,연평도,2023-03-25 02:00,47
501,연평도,2023-03-25 03:00,43
501,연평도,2023-03-25 04:00,43
501,연평도,2023-03-25 05:00,44
501,연평도,2023-03-25 06:00,44
501,연평도,2023-03-25 07:00,49
501,연평도,2023-03-25 08:00,48
501,연평도,2023-03-25 09:00,53
501,연평도,2023-03-25 10:00,68
501,연평도,2023-03-25 11:00,80
501,연평도,2023-03-25 12:00,78
501,연평도,2023-03-25 13:00,83
501,연평도,2023-03-25 14:00,95
501,연평도,2023-03-25 15:00,99
501,연평도,2023-03-25 16:00,95
501,연평도,2023-03-25 17:00,80
501,연평도,2023-03-25 18:00,80
501,연평도,2023-03-25 19:00,67
501,연평도,2023-03-25 20:00,70
501,연평도,2023-03-25 21:00,71
501,연평도,2023-03-25 22:00,62
501,연평도,2023-03-25 23:00,30
501,연평도,2023-03-26 00:00,35
501,연평도,2023-03-26 01:00,49
501,연평도,2023-03-26 02:00,46
501,연평도,2023-03-26 03:00,36
501,연평도,2023-03-26 04:00,25
501,연평도,2023-03-26 05:00,28
501,연평도,2023-03-26 06:00,32
501,연평도,2023-03-26 07:00,31
501,연평도,2023-03-26 08:00,36
501,연평도,2023-03-26 09:00,35
501,연평도,2023-03-26 10:00,37
501,연평도,2023-03-26 11:00,31
501,연평도,2023-03-26 12:00,35
501,연평도,2023-03-26 13:00,52
501,연평도,2023-03-26 14:00,52
501,연평도,2023-03-26 15:00,53
501,연평도,2023-03-26 16:00,52
501,연평도,2023-03-26 17:00,37
501,연평도,2023-03-26 18:00,34
501,연평도,2023-03-26 19:00,34
501,연평도,2023-03-26 21:00,15
501,연평도,2023-03-26 22:00,9
501,연평도,2023-03-26 23:00,16
501,연평도,2023-03-27 00:00,13
501,연평도,2023-03-27 01:00,31
501,연평도,2023-03-27 03:00,22
501,연평도,2023-03-27 04:00,23
501,연평도,2023-03-27 05:00,27
501,연평도,2023-03-27 06:00,29
501,연평도,2023-03-27 11:00,57
501,연평도,2023-03-27 12:00,60
501,연평도,2023-03-27 13:00,50
501,연평도,2023-03-27 14:00,50
501,연평도,2023-03-27 15:00,42
501,연평도,2023-03-27 16:00,52
501,연평도,2023-03-27 17:00,39
501,연평도,2023-03-27 18:00,31
501,연평도,2023-03-27 19:00,35
501,연평도,2023-03-27 20:00,25
501,연평도,2023-03-27 21:00,11
501,연평도,2023-03-27 22:00,5
501,연평도,2023-03-27 23:00,11
501,연평도,2023-03-28 00:00,8
501,연평도,2023-03-28 01:00,16
501,연평도,2023-03-28 02:00,6
501,연평도,2023-03-28 03:00,15
501,연평도,2023-03-28 04:00,17
501,연평도,2023-03-28 05:00,17
501,연평도,2023-03-28 06:00,21
501,연평도,2023-03-28 07:00,25
501,연평도,2023-03-28 08:00,28
501,연평도,2023-03-28 09:00,31
501,연평도,2023-03-28 10:00,38
501,연평도,2023-03-28 11:00,47
501,연평도,2023-03-28 12:00,58
501,연평도,2023-03-28 13:00,69
501,연평도,2023-03-28 14:00,66
501,연평도,2023-03-28 15:00,68
501,연평도,2023-03-28 16:00,71
501,연평도,2023-03-28 17:00,57
501,연평도,2023-03-28 18:00,54
501,연평도,2023-03-28 19:00,46
501,연평도,2023-03-28 20:00,32
501,연평도,2023-03-28 21:00,28
501,연평도,2023-03-28 22:00,25
501,연평도,2023-03-28 23:00,20
501,연평도,2023-03-29 00:00,21
